Wall time,Step,Value
1745049885.992622,0,0.4627940356731415
1745049900.226556,1,0.4555918276309967
1745049914.370912,2,0.4551641345024109
1745049928.48953,3,0.4549539089202881
1745049942.659626,4,0.45498278737068176
1745049956.775002,5,0.4546661376953125
1745049970.92473,6,0.4547087848186493
1745049985.015657,7,0.45461878180503845
1745049999.167742,8,0.45455142855644226
1745050013.334557,9,0.4545304477214813
1745050027.491792,10,0.4544462263584137
1745050041.649757,11,0.45439520478248596
1745050055.813861,12,0.45438480377197266
1745050069.977476,13,0.454291433095932
1745050084.14655,14,0.45430225133895874
1745050098.250591,15,0.45428699254989624
1745050112.398681,16,0.45426392555236816
1745050126.550993,17,0.4541754424571991
1745050140.703788,18,0.45419928431510925
1745050154.806378,19,0.45420756936073303
1745050168.918882,20,0.4541711211204529
1745050183.059104,21,0.4540998041629791
1745050197.231976,22,0.45404931902885437
1745050211.398952,23,0.454113245010376
1745050225.517429,24,0.45404601097106934
1745050239.661136,25,0.4540712237358093
1745050253.770156,26,0.45415666699409485
1745050267.897122,27,0.4540262222290039
1745050282.073891,28,0.45399537682533264
1745050296.215471,29,0.45401906967163086
1745050310.336955,30,0.4540143609046936
1745050324.44163,31,0.4539959728717804
1745050338.550634,32,0.4539754390716553
1745050352.711738,33,0.4540119767189026
1745050366.826008,34,0.45391321182250977
1745050380.992252,35,0.4539349675178528
1745050395.092075,36,0.4539240896701813
1745050409.201981,37,0.45393839478492737
1745050423.306437,38,0.45392686128616333
1745050437.427012,39,0.45391011238098145
1745050451.602786,40,0.45391228795051575
1745050465.71334,41,0.4538959860801697
1745050479.8644,42,0.4538881778717041
1745050494.041766,43,0.4538808763027191
1745050508.195608,44,0.4539005160331726
1745050522.296152,45,0.45389145612716675
1745050536.429584,46,0.4538227617740631
1745050550.573279,47,0.45387595891952515
1745050564.685101,48,0.45386409759521484
1745050578.812582,49,0.45385730266571045
1745050592.921964,50,0.453802227973938
1745050607.122835,51,0.4538074731826782
1745050621.229194,52,0.453847199678421
1745050635.345588,53,0.4537903368473053
1745050649.484218,54,0.45380592346191406
1745050663.593694,55,0.45379456877708435
1745050677.716738,56,0.45381784439086914
1745050691.834728,57,0.4537948668003082
1745050705.935084,58,0.45380645990371704
1745050720.065166,59,0.45380258560180664
1745050734.179838,60,0.4537802040576935
1745050748.364271,61,0.4537797272205353
1745050762.545393,62,0.45376619696617126
1745050776.706198,63,0.45377233624458313
1745050790.826585,64,0.45381420850753784
1745050804.94184,65,0.4537712037563324
1745050819.063201,66,0.453764408826828
1745050833.242187,67,0.4537506103515625
1745050847.39529,68,0.4537733495235443
1745050861.539271,69,0.4537505805492401
1745050875.691943,70,0.45374730229377747
1745050889.871866,71,0.45373499393463135
1745050904.033725,72,0.45377135276794434
1745050918.153361,73,0.45375028252601624
1745050932.307173,74,0.45374664664268494
1745050946.426147,75,0.45377543568611145
1745050960.557562,76,0.45374593138694763
1745050974.682102,77,0.4536849558353424
1745050988.857006,78,0.45371347665786743
1745051002.972258,79,0.4537009298801422
1745051017.101881,80,0.45375022292137146
1745051031.240856,81,0.45369967818260193
1745051045.360419,82,0.45372018218040466
1745051059.481641,83,0.4536955654621124
1745051073.615414,84,0.45371389389038086
1745051087.732424,85,0.45366865396499634
1745051101.918574,86,0.45373696088790894
1745051116.081006,87,0.4537107050418854
1745051130.199218,88,0.45372074842453003
1745051144.333054,89,0.4537176191806793
1745051158.449964,90,0.4537333846092224
1745051172.573546,91,0.4537104070186615
1745051186.719429,92,0.4536738097667694
1745051200.856347,93,0.45370757579803467
1745051214.975568,94,0.4536968171596527
1745051229.076464,95,0.4536910951137543
1745051243.194316,96,0.453662633895874
1745051257.390702,97,0.4536963999271393
1745051271.504694,98,0.45367613434791565
1745051285.629254,99,0.4536980986595154
1745051299.751017,100,0.4536869525909424
1745051313.886702,101,0.4536817669868469
1745051328.018096,102,0.4536542296409607
1745051342.195073,103,0.4536813497543335
1745051356.302267,104,0.4537017345428467
1745051370.417429,105,0.45364025235176086
1745051384.581183,106,0.4536905288696289
1745051398.699806,107,0.4536721706390381
1745051412.836969,108,0.45366770029067993
1745051426.953802,109,0.4536484181880951
1745051441.127838,110,0.4536873698234558
1745051455.260794,111,0.45365384221076965
1745051469.410235,112,0.4536726474761963
1745051483.523616,113,0.45365047454833984
1745051497.648267,114,0.45366546511650085
1745051511.79771,115,0.4536367952823639
1745051525.991121,116,0.4536426067352295
1745051540.107745,117,0.4536499083042145
1745051554.230145,118,0.4536297917366028
1745051568.411901,119,0.4536547362804413
1745051582.538885,120,0.4536285698413849
1745051596.712712,121,0.45364147424697876
1745051610.846109,122,0.4536493122577667
1745051624.980698,123,0.4536103308200836
1745051639.158403,124,0.4536588191986084
1745051653.292905,125,0.45363354682922363
1745051667.419342,126,0.4536344110965729
1745051681.540894,127,0.4536484181880951
1745051695.680311,128,0.45364683866500854
1745051709.807462,129,0.4536481499671936
1745051723.929687,130,0.45358899235725403
1745051738.107375,131,0.4536389708518982
1745051752.236682,132,0.4536222815513611
1745051766.35486,133,0.4536401331424713
1745051780.480266,134,0.4536227583885193
1745051794.608946,135,0.45360714197158813
1745051808.727633,136,0.453608900308609
1745051822.839083,137,0.45364639163017273
1745051837.006338,138,0.4536196291446686
1745051851.131547,139,0.4536185562610626
1745051865.262848,140,0.45361748337745667
1745051879.382137,141,0.45359861850738525
1745051893.510485,142,0.45362359285354614
1745051907.658407,143,0.4536314904689789
